Big Data Systems,DATA 40000,001,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('DATA 40000', 'Online', 'TBA', '', 'Online Meeting', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Manoj M.  Bhat (P)')"
Introduction to Data Mining,DATA 47200,001,,,,Romeoville Campus,Lecture Schedule Type,Blended Instructional Method,"('DATA 47200', 'Class/Lecture', '11:00 am - 11:50 am', 'MW', 'Academic Science Center AS 155A', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Indika   Udagedara (P)')","('DATA 47200', 'Online', '11:00 am - 11:50 am', 'F', 'Online Meeting', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Indika   Udagedara (P)')"
Mathematics for Data Scientists,DATA 50000,001,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('DATA 50000', 'Online', 'TBA', '', 'Online Meeting', 'Jan 16, 2024 - Mar 09, 2024', 'Lecture', 'Jason   Elsinger (P)')"
Probability and Statistics for Data Scientists,DATA 50100,001,,,,Romeoville Campus,Lecture Schedule Type,Blended Instructional Method,"('DATA 50100', 'Class/Lecture', '6:00 pm - 8:05 pm', 'T', 'Academic Science Center AS 113S', 'Mar 18, 2024 - May 11, 2024', 'Lecture', 'Amila Nishantha  Sudu Ambegedara (P)')"
Probability and Statistics for Data Scientists,DATA 50100,002,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('DATA 50100', 'Online', 'TBA', '', 'Online Meeting', 'Mar 18, 2024 - May 11, 2024', 'Lecture', 'Jason   Elsinger (P)')"
Data Mining and Analytics,DATA 51000,001,,,,Romeoville Campus,Lecture Schedule Type,Blended Instructional Method,"('DATA 51000', 'Class/Lecture', '6:00 pm - 8:05 pm', 'M', 'Academic Science Center AS 101S', 'Mar 18, 2024 - May 11, 2024', 'Lecture', 'Brandon M  Schabell (P)')"
Statistical Programming,DATA 51100,001,,,,Romeoville Campus,Lecture Schedule Type,Blended Instructional Method,"('DATA 51100', 'Class/Lecture', '6:00 pm - 8:05 pm', 'M', 'Academic Science Center AS 102A', 'Jan 16, 2024 - Mar 09, 2024', 'Lecture', 'Bo   Xu (P)')"
Statistical Programming,DATA 51100,002,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('DATA 51100', 'Online', 'TBA', '', 'Online Meeting', 'Jan 16, 2024 - Mar 09, 2024', 'Lecture', 'Bo   Xu (P)')"
Statistical Programming,DATA 51100,003,,,,Romeoville Campus,Lecture Schedule Type,Blended Instructional Method,"('DATA 51100', 'Class/Lecture', '6:00 pm - 8:05 pm', 'M', 'Academic Science Center AS 102A', 'Mar 18, 2024 - May 11, 2024', 'Lecture', 'Indika   Udagedara (P)')"
Statistical Programming,DATA 51100,004,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('DATA 51100', 'Online', 'TBA', '', 'Online Meeting', 'Mar 18, 2024 - May 11, 2024', 'Lecture', 'Indika   Udagedara (P)')"
Multivariate Data Analysis,DATA 51200,001,,,,Romeoville Campus,Lecture Schedule Type,Blended Instructional Method,"('DATA 51200', 'Class/Lecture', '3:45 pm - 5:50 pm', 'R', 'Academic Science Center AS 102A', 'Mar 18, 2024 - May 11, 2024', 'Lecture', 'Mahmood A  Al-Khassaweneh (P)')"
Multivariate Data Analysis,DATA 51200,002,,,,Romeoville Campus,Lecture Schedule Type,Blended Instructional Method,"('DATA 51200', 'Class/Lecture', '6:00 pm - 8:05 pm', 'R', 'Academic Science Center AS 113S', 'Mar 18, 2024 - May 11, 2024', 'Lecture', 'Mahmood A  Al-Khassaweneh (P)')"
Multivariate Data Analysis,DATA 51200,003,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('DATA 51200', 'Online', 'TBA', '', 'Online Meeting', 'Mar 18, 2024 - May 11, 2024', 'Lecture', 'Mahmood A  Al-Khassaweneh (P)')"
Multivariate Data Analysis,DATA 51200,004,,,,Romeoville Campus,Lecture Schedule Type,Blended Instructional Method,"('DATA 51200', 'Class/Lecture', '3:45 pm - 5:50 pm', 'T', 'Academic Science Center AS 156A', 'Jan 16, 2024 - Mar 09, 2024', 'Lecture', 'Daniel   Geiger (P)')"
Data Visualization,DATA 53000,001,,,,Romeoville Campus,Lecture Schedule Type,Blended Instructional Method,"('DATA 53000', 'Class/Lecture', '3:45 pm - 5:50 pm', 'W', 'Academic Science Center AS 119S', 'Mar 18, 2024 - May 11, 2024', 'Lecture', 'Michael J  Lewis (P)')"
Data Visualization,DATA 53000,002,,,,Romeoville Campus,Lecture Schedule Type,Blended Instructional Method,"('DATA 53000', 'Class/Lecture', '6:00 pm - 8:05 pm', 'W', 'Academic Science Center AS 119S', 'Mar 18, 2024 - May 11, 2024', 'Lecture', 'Michael J  Lewis (P)')"
Data Visualization,DATA 53000,003,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('DATA 53000', 'Online', 'TBA', '', 'Online Meeting', 'Mar 18, 2024 - May 11, 2024', 'Lecture', 'Bo   Xu (P)')"
Large-Scale Data Storage Systems,DATA 54000,001,,,,Romeoville Campus,Lecture Schedule Type,Blended Instructional Method,"('DATA 54000', 'Class/Lecture', '6:00 pm - 8:05 pm', 'T', 'Academic Science Center AS 110S', 'Jan 16, 2024 - Mar 09, 2024', 'Lecture', 'Manoj M.  Bhat (P)')"
Large-Scale Data Storage Systems,DATA 54000,002,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('DATA 54000', 'Online', 'TBA', '', 'Online Meeting', 'Jan 16, 2024 - Mar 09, 2024', 'Lecture', 'Manoj M.  Bhat (P)')"
Large-Scale Data Storage Systems,DATA 54000,003,,,,Romeoville Campus,Lecture Schedule Type,Blended Instructional Method,"('DATA 54000', 'Class/Lecture', '6:00 pm - 8:05 pm', 'T', 'Academic Science Center AS 018S', 'Mar 18, 2024 - May 11, 2024', 'Lecture', 'Manoj M.  Bhat (P)')"
Large-Scale Data Storage Systems,DATA 54000,004,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('DATA 54000', 'Online', 'TBA', '', 'Online Meeting', 'Mar 18, 2024 - May 11, 2024', 'Lecture', 'Manoj M.  Bhat (P)')"
Large-Scale Data Storage Systems,DATA 54000,005,,,,Romeoville Campus,Lecture Schedule Type,Blended Instructional Method,"('DATA 54000', 'Class/Lecture', '3:45 pm - 5:50 pm', 'T', 'Academic Science Center AS 110S', 'Jan 16, 2024 - Mar 09, 2024', 'Lecture', 'Manoj M.  Bhat (P)')"
Supervised Machine Learning,DATA 55000,001,,,,Romeoville Campus,Lecture Schedule Type,Blended Instructional Method,"('DATA 55000', 'Class/Lecture', '6:00 pm - 8:05 pm', 'R', 'Academic Science Center AS 101S', 'Jan 16, 2024 - Mar 09, 2024', 'Lecture', 'Mahmood A  Al-Khassaweneh (P)')"
Unsupervised Machine Learning,DATA 55100,001,,,,Romeoville Campus,Lecture Schedule Type,Blended Instructional Method,"('DATA 55100', 'Class/Lecture', '3:45 pm - 5:50 pm', 'R', 'Academic Science Center AS 101S', 'Mar 18, 2024 - May 11, 2024', 'Lecture', 'Osama Y  Abuomar (P)')"
Unsupervised Machine Learning,DATA 55100,002,,,,Romeoville Campus,Lecture Schedule Type,Blended Instructional Method,"('DATA 55100', 'Class/Lecture', '6:00 pm - 8:05 pm', 'R', 'Academic Science Center AS 101S', 'Mar 18, 2024 - May 11, 2024', 'Lecture', 'Osama Y  Abuomar (P)')"
Unsupervised Machine Learning,DATA 55100,003,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('DATA 55100', 'Online', 'TBA', '', 'Online Meeting', 'Mar 18, 2024 - May 11, 2024', 'Lecture', 'Osama Y  Abuomar (P)')"
Unsupervised Machine Learning,DATA 55100,004,,,,Romeoville Campus,Lecture Schedule Type,Blended Instructional Method,"('DATA 55100', 'Class/Lecture', '3:45 pm - 5:50 pm', 'T', 'Academic Science Center AS 150A', 'Jan 16, 2024 - Mar 09, 2024', 'Lecture', 'Osama Y  Abuomar (P)')"
Semantic Web,DATA 55200,001,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('DATA 55200', 'Online', 'TBA', '', 'Online Meeting', 'Jan 16, 2024 - Mar 09, 2024', 'Lecture', 'Jason   Perry (P)')"
Digital Image Processing,DATA 56600,001,,,,Romeoville Campus,Lecture Schedule Type,Blended Instructional Method,"('DATA 56600', 'Class/Lecture', '6:00 pm - 8:05 pm', 'R', 'Academic Science Center AS 104A', 'Jan 16, 2024 - Mar 09, 2024', 'Lecture', 'Osama Y  Abuomar (P)')"
Digital Image Processing,DATA 56600,002,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('DATA 56600', 'Online', 'TBA', '', 'Online Meeting', 'Jan 16, 2024 - Mar 09, 2024', 'Lecture', 'Osama Y  Abuomar (P)')"
Data Science Project for Computer Scientists,DATA 59000,001,,,,Romeoville Campus,Lecture Schedule Type,Multi-Option Instructional Method,"('DATA 59000', 'Arranged', 'TBA', '', 'TBA', 'Mar 18, 2024 - May 11, 2024', 'Lecture', 'Piotr M  Szczurek (P)')"
Data Science Project for Computer Scientists,DATA 59000,002,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('DATA 59000', 'Online', 'TBA', '', 'Online Meeting', 'Mar 18, 2024 - May 11, 2024', 'Lecture', 'Piotr M  Szczurek (P)')"
Data Science Project for Computer Scientists,DATA 59000,003,,,,Romeoville Campus,Lecture Schedule Type,Multi-Option Instructional Method,"('DATA 59000', 'Arranged', 'TBA', '', 'TBA', 'Mar 18, 2024 - May 11, 2024', 'Lecture', 'Piotr M  Szczurek (P)')"
Data Science Project for Computer Scientists,DATA 59000,004,,,,Romeoville Campus,Lecture Schedule Type,Multi-Option Instructional Method,"('DATA 59000', 'Arranged', 'TBA', '', 'TBA', 'Mar 18, 2024 - May 11, 2024', 'Lecture', 'Mahmood A  Al-Khassaweneh (P)')"
Data Science Project for Computer Scientists,DATA 59000,005,,,,Romeoville Campus,Lecture Schedule Type,Multi-Option Instructional Method,"('DATA 59000', 'Arranged', 'TBA', '', 'TBA', 'Mar 18, 2024 - May 11, 2024', 'Lecture', 'Mahmood A  Al-Khassaweneh (P)')"
Data Science Project for Computer Scientists,DATA 59000,006,,,,Romeoville Campus,Lecture Schedule Type,Multi-Option Instructional Method,"('DATA 59000', 'Arranged', 'TBA', '', 'TBA', 'Mar 18, 2024 - May 11, 2024', 'Lecture', 'Osama Y  Abuomar (P)')"
Data Science Project for Computer Scientists,DATA 59000,007,,,,Romeoville Campus,Lecture Schedule Type,Multi-Option Instructional Method,"('DATA 59000', 'Arranged', 'TBA', '', 'Arranged by Instructor/Dept', 'Mar 18, 2024 - May 11, 2024', 'Lecture', 'Bo   Xu (P)')"
Instructional Methods in Early Childhood Inclusive Education,ECED 30600,001,,,,Romeoville Campus,Lecture Schedule Type,Blended Instructional Method,"('ECED 30600', 'Class/Lecture', '9:30 am - 10:45 am', 'T', 'De La Salle DL 112', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Elizabeth Anne  Tertell (P)')","('ECED 30600', 'Online', 'TBA', '', 'TBA', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Elizabeth Anne  Tertell (P)')"
Instructional Methods in Early Childhood Inclusive Education,ECED 30600,LT1,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('ECED 30600', 'Online', '6:00 pm - 9:30 pm', 'W', 'Online Meeting', 'Jan 17, 2024 - Mar 09, 2024', 'Lecture', 'Elizabeth Anne  Tertell (P)')"
Instructional Methods in Early Childhood Inclusive Education,ECED 30600,LT2,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('ECED 30600', 'Online', '6:00 pm - 9:30 pm', 'R', 'Online Meeting', 'Jan 18, 2024 - Mar 09, 2024', 'Lecture', 'Elizabeth Anne  Tertell (P)')"
Instructional Methods in Early Childhood Inclusive Education,ECED 30600,LT3,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('ECED 30600', 'Online', '6:00 pm - 9:30 pm', 'R', 'Online Meeting', 'Jan 16, 2024 - Mar 09, 2024', 'Lecture', 'Jeffrey B  Keiser (P)')"
"Child, Family, Culture and Community",ECED 32000,001,,,,Romeoville Campus,Lecture Schedule Type,Blended Instructional Method,"('ECED 32000', 'Class/Lecture', '11:00 am - 12:15 pm', 'T', 'De La Salle DL 112', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Juana Maria  Reyes (P)')","('ECED 32000', 'Online', 'TBA', '', 'TBA', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Juana Maria  Reyes (P)')"
"Child, Family, Culture and Community",ECED 32000,LT1,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('ECED 32000', 'Online', '6:00 pm - 9:30 pm', 'R', 'Online Meeting', 'Mar 21, 2024 - May 11, 2024', 'Lecture', 'Juana Maria  Reyes (P)')"
Beginning Linguistics and Development of Speech and Language in Early Childhood,ECED 33500,001,,,,Romeoville Campus,Lecture Schedule Type,Blended Instructional Method,"('ECED 33500', 'Class/Lecture', '12:30 pm - 1:45 pm', 'T', 'De La Salle DL 112', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Jennifer C  Zvi (P)')","('ECED 33500', 'Online', 'TBA', '', 'TBA', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Jennifer C  Zvi (P)')"
Beginning Linguistics and Development of Speech and Language in Early Childhood,ECED 33500,002,,,,Romeoville Campus,Lecture Schedule Type,Blended Instructional Method,"('ECED 33500', 'Class/Lecture', '2:00 pm - 3:15 pm', 'T', 'De La Salle DL 112', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Jennifer C  Zvi (P)')","('ECED 33500', 'Online', 'TBA', '', 'TBA', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Jennifer C  Zvi (P)')"
Beginning Linguistics and Development of Speech and Language in Early Childhood,ECED 33500,LT1,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('ECED 33500', 'Online', '5:00 pm - 9:30 pm', 'M', 'Online Meeting', 'Jan 22, 2024 - Mar 09, 2024', 'Lecture', 'Jennifer C  Zvi (P)')"
Professional Learning Community II,ECED 33700,001,,,,Online Campus,Seminar Schedule Type,Online Instructional Method,"('ECED 33700', 'Online', '5:00 pm - 5:50 pm', 'R', 'Online Meeting', 'Jan 18, 2024 - Jan 18, 2024', 'Seminar', 'Elizabeth Anne  Tertell (P)')","('ECED 33700', 'Online', '5:00 pm - 5:50 pm', 'R', 'Online Meeting', 'Feb 01, 2024 - Feb 01, 2024', 'Seminar', 'Elizabeth Anne  Tertell (P)')","('ECED 33700', 'Online', '5:00 pm - 5:50 pm', 'R', 'Online Meeting', 'Feb 15, 2024 - Feb 15, 2024', 'Seminar', 'Elizabeth Anne  Tertell (P)')","('ECED 33700', 'Online', '5:00 pm - 5:50 pm', 'R', 'Online Meeting', 'Feb 29, 2024 - Feb 29, 2024', 'Seminar', 'Elizabeth Anne  Tertell (P)')","('ECED 33700', 'Online', '5:00 pm - 5:50 pm', 'R', 'Online Meeting', 'Mar 21, 2024 - Mar 21, 2024', 'Seminar', 'Elizabeth Anne  Tertell (P)')","('ECED 33700', 'Online', '5:00 pm - 5:50 pm', 'R', 'Online Meeting', 'Apr 04, 2024 - Apr 04, 2024', 'Seminar', 'Elizabeth Anne  Tertell (P)')","('ECED 33700', 'Online', '5:00 pm - 5:50 pm', 'R', 'Online Meeting', 'Apr 18, 2024 - Apr 18, 2024', 'Seminar', 'Elizabeth Anne  Tertell (P)')"
Professional Learning Community II,ECED 33700,LT1,,,,Online Campus,Seminar Schedule Type,Online Instructional Method,"('ECED 33700', 'Online', '5:00 pm - 5:50 pm', 'R', 'Online Meeting', 'Jan 25, 2024 - Jan 25, 2024', 'Seminar', 'Elizabeth Anne  Tertell (P)')","('ECED 33700', 'Online', '5:00 pm - 5:50 pm', 'R', 'Online Meeting', 'Feb 08, 2024 - Feb 08, 2024', 'Seminar', 'Elizabeth Anne  Tertell (P)')","('ECED 33700', 'Online', '5:00 pm - 5:50 pm', 'R', 'Online Meeting', 'Feb 22, 2024 - Feb 22, 2024', 'Seminar', 'Elizabeth Anne  Tertell (P)')","('ECED 33700', 'Online', '5:00 pm - 5:50 pm', 'R', 'Online Meeting', 'Mar 07, 2024 - Mar 07, 2024', 'Seminar', 'Elizabeth Anne  Tertell (P)')","('ECED 33700', 'Online', '5:00 pm - 5:50 pm', 'R', 'Online Meeting', 'Mar 28, 2024 - Mar 28, 2024', 'Seminar', 'Elizabeth Anne  Tertell (P)')","('ECED 33700', 'Online', '5:00 pm - 5:50 pm', 'R', 'Online Meeting', 'Apr 11, 2024 - Apr 11, 2024', 'Seminar', 'Elizabeth Anne  Tertell (P)')","('ECED 33700', 'Online', '5:00 pm - 5:50 pm', 'R', 'Online Meeting', 'Apr 25, 2024 - Apr 25, 2024', 'Seminar', 'Elizabeth Anne  Tertell (P)')"
Math Methods in Early Childhood Education,ECED 45700,LT1,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('ECED 45700', 'Online', '6:00 pm - 9:30 pm', 'T', 'Online Meeting', 'Mar 19, 2024 - May 11, 2024', 'Lecture', 'Erin   Thomson (P)')"
Math Methods in Early Childhood Education,ECED 45700,LT2,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('ECED 45700', 'Online', '6:00 pm - 9:30 pm', 'W', 'Online Meeting', 'Mar 20, 2024 - May 11, 2024', 'Lecture', 'Hae Min   Yu (P)')"
Clinical Practice and Seminar: Early Childhood,ECED 48100,001,,,,Online Campus,Experiential Schedule Type,Online Instructional Method,"('ECED 48100', 'Online', '6:30 pm - 7:40 pm', 'M', 'Online Meeting', 'Jan 22, 2024 - May 11, 2024', 'Experiential', 'Hae Min   Yu (P)')"
Clinical Practice and Seminar: Early Childhood,ECED 48100,002,,,,Online Campus,Experiential Schedule Type,Online Instructional Method,"('ECED 48100', 'Online', '6:30 pm - 7:40 pm', 'M', 'TBA', 'Jan 22, 2024 - May 11, 2024', 'Experiential', 'Erin   Thomson (P)')"
Clinical Practice and Seminar: Early Childhood,ECED 48100,003,,,,Online Campus,Experiential Schedule Type,Online Instructional Method,"('ECED 48100', 'Online', '6:30 pm - 7:40 pm', 'M', 'Online Meeting', 'Jan 22, 2024 - May 11, 2024', 'Experiential', 'Rosemary   Blessman (P)')"
Clinical Practice and Seminar: Early Childhood,ECED 48100,LT1,,,,Online Campus,Experiential Schedule Type,Online Instructional Method,"('ECED 48100', 'Online', '6:30 pm - 7:40 pm', 'M', 'Online Meeting', 'Jan 22, 2024 - May 11, 2024', 'Experiential', 'Sharkisha   Jones (P)')"
Clinical Practice and Seminar: Early Childhood,ECED 48100,LT2,,,,Online Campus,Experiential Schedule Type,Online Instructional Method,"('ECED 48100', 'Online', '6:30 pm - 7:40 pm', 'M', 'Online Meeting', 'Jan 22, 2024 - May 11, 2024', 'Experiential', 'Hae Min   Yu (P)')"
Clinical Practice and Seminar: Early Childhood,ECED 48100,LT3,,,,Online Campus,Experiential Schedule Type,Online Instructional Method,"('ECED 48100', 'Online', '6:30 pm - 7:40 pm', 'M', 'Online Meeting', 'Jan 22, 2024 - May 11, 2024', 'Experiential', 'Jeffrey B  Keiser (P)')"
Instructional Methods in Early Childhood Inclusive Education,ECED 50600,001,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('ECED 50600', 'Online', '6:00 pm - 9:30 pm', 'T', 'Online Meeting', 'Mar 19, 2024 - May 11, 2024', 'Lecture', 'Jeffrey B  Keiser (P)')"
"Child, Family, Culture and Community",ECED 52000,001,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('ECED 52000', 'Online', '6:00 pm - 9:30 pm', 'W', 'Online Meeting', 'Mar 20, 2024 - May 11, 2024', 'Lecture', 'Juana Maria  Reyes (P)')"
Beginning Linguistics and Development of Speech and Language in Early Childhood,ECED 53500,001,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('ECED 53500', 'Online', '5:00 pm - 9:30 pm', 'M', 'Online Meeting', 'Jan 22, 2024 - Mar 09, 2024', 'Lecture', 'Jennifer C  Zvi (P)')"
Professional Learning Community in ECE II,ECED 53700,001,,,,Online Campus,Seminar Schedule Type,Online Instructional Method,"('ECED 53700', 'Online', '5:00 pm - 5:50 pm', 'R', 'Online Meeting', 'Jan 18, 2024 - May 11, 2024', 'Seminar', 'Juana Maria  Reyes (P)')"
Math Methods in Early Childhood Education,ECED 55700,001,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('ECED 55700', 'Online', '6:00 pm - 9:30 pm', 'W', 'Online Meeting', 'Jan 17, 2024 - Mar 09, 2024', 'Lecture', 'Hae Min   Yu (P)')"
Clinical Practice and Seminar: Early Childhood ,ECED 58100,001,,,,Online Campus,Experiential Schedule Type,Online Instructional Method,"('ECED 58100', 'Online', '6:30 pm - 7:40 pm', 'M', 'Online Meeting', 'Jan 22, 2024 - May 11, 2024', 'Experiential', 'Erin   Thomson (P)')"
Clinical Practice Internship & Seminar: Early Childhood Education,ECED 58200,001,,,,Online Campus,Experiential Schedule Type,Online Instructional Method,"('ECED 58200', 'Online', '6:30 pm - 7:40 pm', 'M', 'Online Meeting', 'Jan 22, 2024 - May 11, 2024', 'Experiential', 'Jeffrey B  Keiser (P)')"
Basic Macroeconomics,ECON 20000,001,,,,Romeoville Campus,Lecture Schedule Type,Blended Instructional Method,"('ECON 20000', 'Class/Lecture', '8:00 am - 8:50 am', 'M', 'St Charles Borromeo SB 154', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Lawrence G  Hill (P)')","('ECON 20000', 'Online', '8:00 am - 8:50 am', 'WF', 'Online Meeting', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Lawrence G  Hill (P)')"
Basic Macroeconomics,ECON 20000,002,,,,Romeoville Campus,Lecture Schedule Type,Blended Instructional Method,"('ECON 20000', 'Class/Lecture', '9:00 am - 9:50 am', 'M', 'St Charles Borromeo SB 154', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Lawrence G  Hill (P)')","('ECON 20000', 'Online', '9:00 am - 9:50 am', 'WF', 'Online Meeting', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Lawrence G  Hill (P)')"
Basic Macroeconomics,ECON 20000,003,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('ECON 20000', 'Online', 'TBA', '', 'Online Meeting', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Lawrence G  Hill (P)')"
Basic Macroeconomics,ECON 20000,004,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('ECON 20000', 'Online', 'TBA', '', 'Online Meeting', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Lawrence G  Hill (P)')"
Basic Macroeconomics,ECON 20000,005,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('ECON 20000', 'Online', 'TBA', '', 'Online Meeting', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Lawrence G  Hill (P)')"
Basic Macroeconomics,ECON 20000,006,,,,Romeoville Campus,Lecture Schedule Type,Traditional Instructional Method,"('ECON 20000', 'Class/Lecture', '9:30 am - 10:45 am', 'TR', 'St Charles Borromeo SB 154', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Apostolos   Xanthopoulos (P)')"
Basic Macroeconomics,ECON 20000,007,,,,Romeoville Campus,Lecture Schedule Type,Traditional Instructional Method,"('ECON 20000', 'Class/Lecture', '11:00 am - 12:15 pm', 'TR', 'St Charles Borromeo SB 154', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Oguzhan   Batmaz (P)')"
Basic Macroeconomics,ECON 20000,008,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('ECON 20000', 'Online', 'TBA', '', 'Online Meeting', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Lawrence G  Hill (P)')"
Basic Macroeconomics,ECON 20000,LT1,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('ECON 20000', 'Online', 'TBA', '', 'Online Meeting', 'Jan 16, 2024 - Mar 09, 2024', 'Lecture', 'Robert J  Borse (P)')"
Basic Macroeconomics,ECON 20000,SA,,,,Other Off Campus Location Campus,Lecture Schedule Type,Traditional Instructional Method,"('ECON 20000', 'Arranged', 'TBA', '', 'Off Campus Location', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Scott A  Kerth (P)')"
Basic Microeconomics,ECON 20100,001,,,,Romeoville Campus,Lecture Schedule Type,Traditional Instructional Method,"('ECON 20100', 'Class/Lecture', '12:30 pm - 1:45 pm', 'TR', 'St Charles Borromeo SB 154', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Dimitra   Freehill (P)')"
Basic Microeconomics,ECON 20100,LT1,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('ECON 20100', 'Online', 'TBA', '', 'Online Meeting', 'Mar 18, 2024 - May 11, 2024', 'Lecture', 'Robert J  Borse (P)')"
Government and Business,ECON 33000,001,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('ECON 33000', 'Online', '12:30 pm - 1:45 pm', 'TR', 'Online Meeting', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'George G  Klemic (P)')"
Money and Banking,ECON 33500,001,,,,Romeoville Campus,Lecture Schedule Type,Blended Instructional Method,"('ECON 33500', 'Class/Lecture', '11:00 am - 11:50 am', 'MW', 'St Charles Borromeo SB 154', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Wei   Chen (P)')","('ECON 33500', 'Online', '11:00 am - 11:50 am', 'F', 'TBA', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Wei   Chen (P)')"
Intermediate Income Theory,ECON 36100,001,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('ECON 36100', 'Online', 'TBA', '', 'Online Meeting', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Dimitra   Freehill (P)')"
Wksp: Economics of Investing,ECON 39001,001,,,,Online Campus,Workshop Schedule Type,Online Instructional Method,"('ECON 39001', 'Online', 'TBA', '', 'Online Meeting', 'Jan 16, 2024 - May 11, 2024', 'Workshop', 'Lawrence G  Hill (P)')"
Economics Internship,ECON 47200,001,,,,Online Campus,Experiential Schedule Type,Online Instructional Method,"('ECON 47200', 'Arranged', 'TBA', '', 'Arranged by Instructor/Dept', 'Jan 16, 2024 - May 11, 2024', 'Experiential', 'Wei   Chen (P)')"
Independent Study/Economics,ECON 49200,001,,,,Online Campus,Independent Study Schedule Type,Independent Study Instructional Method,"('ECON 49200', 'Arranged', 'TBA', '', 'Arranged by Instructor/Dept', 'Jan 16, 2024 - May 11, 2024', 'Independent Study', 'Oguzhan   Batmaz (P)')"
Managerial Economics,ECON 55400,001,,,,Online Campus,Lecture Schedule Type,Online Instructional Method,"('ECON 55400', 'Online', 'TBA', '', 'Online Meeting', 'Jan 16, 2024 - Mar 09, 2024', 'Lecture', 'Robert J  Borse (P)')"
Managerial Economics,ECON 55400,002,,,,Oak Brook Campus,Lecture Schedule Type,Traditional Instructional Method,"('ECON 55400', 'Class/Lecture', '6:00 pm - 10:00 pm', 'W', 'Oakbrook OB 732', 'Mar 18, 2024 - May 11, 2024', 'Lecture', 'Oguzhan   Batmaz (P)')"
Integrating Educational and Assistive Technology in the Classroom,EDUC 21000,001,,,,Romeoville Campus,Lecture Schedule Type,Blended Instructional Method,"('EDUC 21000', 'Class/Lecture', '2:00 pm - 3:15 pm', 'T', 'De La Salle DL 327', 'Jan 16, 2024 - May 11, 2024', 'Lecture', 'Seung H  Kim (P)')","('EDUC 21000', 'Online', '2:00 pm - 3:15 pm', 'R', 'Online Meeting', 'Jan 18, 2024 - May 11, 2024', 'Lecture', 'Seung H  Kim (P)')"
